"Country.Name","Country.Code","Series.Name","Series.Code","X2013..YR2013.","X2014..YR2014.","X2015..YR2015."
"Portugal","PRT","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","496.56057503748"
"Portugal","PRT","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","498.1289"
"Portugal","PRT","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","506.551766809183"
"Portugal","PRT","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","489.862896645796"
"Portugal","PRT","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","501.1001"
"Portugal","PRT","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","496.055220946278"
"Portugal","PRT","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","506.050953575695"
"Qatar","QAT","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","402.4007"
"Qatar","QAT","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","408.321438455476"
"Qatar","QAT","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","396.754739232869"
"Qatar","QAT","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","401.8874"
"Qatar","QAT","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","428.954625568984"
"Qatar","QAT","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","376.076608592594"
"Qatar","QAT","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","417.6112"
"Qatar","QAT","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","429.447877843602"
"Qatar","QAT","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","406.323921926084"
"Russian Federation","RUS","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","494.06"
"Russian Federation","RUS","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","491.121915022505"
"Russian Federation","RUS","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","497.089109932956"
"Russian Federation","RUS","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","494.6278"
"Russian Federation","RUS","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","507.483307009467"
"Russian Federation","RUS","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","481.374349953428"
"Russian Federation","RUS","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","486.631"
"Russian Federation","RUS","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","484.514284311084"
"Russian Federation","RUS","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","488.813332768564"
"Rwanda","RWA","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Rwanda","RWA","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Rwanda","RWA","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Rwanda","RWA","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Rwanda","RWA","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Rwanda","RWA","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Rwanda","RWA","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Rwanda","RWA","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Rwanda","RWA","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Saudi Arabia","SAU","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Senegal","SEN","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Senegal","SEN","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Senegal","SEN","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Senegal","SEN","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Senegal","SEN","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Senegal","SEN","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Senegal","SEN","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Senegal","SEN","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Senegal","SEN","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Serbia","SRB","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Serbia","SRB","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Serbia","SRB","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Serbia","SRB","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Serbia","SRB","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Serbia","SRB","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Serbia","SRB","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Serbia","SRB","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Serbia","SRB","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Seychelles","SYC","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Singapore","SGP","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","564.1897"
"Singapore","SGP","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","564.254533844227"
"Singapore","SGP","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","564.12900352855"
"Singapore","SGP","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","535.1002"
"Singapore","SGP","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","545.558478749209"
"Singapore","SGP","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","525.315266235515"
"Singapore","SGP","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","555.5747"
"Singapore","SGP","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","552.273030959773"
"Singapore","SGP","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","558.663734448526"
"Slovak Republic","SVK","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","475.2301"
"Slovak Republic","SVK","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","472.270798163389"
"Slovak Republic","SVK","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","478.014761598022"
"Slovak Republic","SVK","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","452.5143"
"Slovak Republic","SVK","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","470.862720645183"
"Slovak Republic","SVK","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","435.248823507754"
"Slovak Republic","SVK","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","460.7749"
"Slovak Republic","SVK","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","461.215261661926"
"Slovak Republic","SVK","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","460.360440863492"
"Slovenia","SVN","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","509.9196"
"Slovenia","SVN","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","507.949222593392"
"Slovenia","SVN","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","511.76372811557"
"Slovenia","SVN","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","505.2159"
"Slovenia","SVN","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","527.553869336165"
"Slovenia","SVN","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","484.309852913956"
"Slovenia","SVN","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","512.8636"
"Slovenia","SVN","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","515.773578967069"
"Slovenia","SVN","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","510.140120319922"
"South Africa","ZAF","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"South Africa","ZAF","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"South Africa","ZAF","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"South Africa","ZAF","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"South Africa","ZAF","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"South Africa","ZAF","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"South Africa","ZAF","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"South Africa","ZAF","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"South Africa","ZAF","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Spain","ESP","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","485.8432"
"Spain","ESP","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","477.859261015243"
"Spain","ESP","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","493.848504341015"
"Spain","ESP","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","495.5764"
"Spain","ESP","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","505.684719938288"
"Spain","ESP","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","485.441144637477"
"Spain","ESP","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","492.7861"
"Spain","ESP","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","489.456045535693"
"Spain","ESP","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","496.125123827087"
"Swaziland","SWZ","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Swaziland","SWZ","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Swaziland","SWZ","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Swaziland","SWZ","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Swaziland","SWZ","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Swaziland","SWZ","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Swaziland","SWZ","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Swaziland","SWZ","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Swaziland","SWZ","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Sweden","SWE","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","493.9181"
"Sweden","SWE","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","495.052562332737"
"Sweden","SWE","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","492.80413535346"
"Sweden","SWE","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","500.1556"
"Sweden","SWE","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","519.949814630651"
"Sweden","SWE","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","480.718278439593"
"Sweden","SWE","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","493.4224"
"Sweden","SWE","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","495.718306801969"
"Sweden","SWE","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","491.167800429639"
"Switzerland","CHE","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","521.2506"
"Switzerland","CHE","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","514.983162112857"
"Switzerland","CHE","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","527.015533306697"
"Switzerland","CHE","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","492.1982"
"Switzerland","CHE","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","505.373159854273"
"Switzerland","CHE","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","480.079524321581"
"Switzerland","CHE","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","505.5058"
"Switzerland","CHE","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","502.305933175849"
"Switzerland","CHE","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","508.449164862464"
"Syrian Arab Republic","SYR","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Syrian Arab Republic","SYR","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Syrian Arab Republic","SYR","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Syrian Arab Republic","SYR","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Syrian Arab Republic","SYR","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Syrian Arab Republic","SYR","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Syrian Arab Republic","SYR","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Syrian Arab Republic","SYR","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Syrian Arab Republic","SYR","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Tanzania","TZA","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Thailand","THA","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","415.4638"
"Thailand","THA","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","416.729664887234"
"Thailand","THA","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","413.809195503635"
"Thailand","THA","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","409.1301"
"Thailand","THA","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","422.553259828534"
"Thailand","THA","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","391.584783981752"
"Thailand","THA","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","421.3373"
"Thailand","THA","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","425.251798596389"
"Thailand","THA","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","416.220737640945"
"Togo","TGO","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Togo","TGO","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Togo","TGO","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Togo","TGO","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Togo","TGO","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Togo","TGO","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Togo","TGO","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Togo","TGO","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Togo","TGO","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Trinidad and Tobago","TTO","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","417.2434"
"Trinidad and Tobago","TTO","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","425.934147829184"
"Trinidad and Tobago","TTO","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","408.329783425403"
"Trinidad and Tobago","TTO","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","427.2733"
"Trinidad and Tobago","TTO","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","452.441166353584"
"Trinidad and Tobago","TTO","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","401.459938944018"
"Trinidad and Tobago","TTO","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","424.5905"
"Trinidad and Tobago","TTO","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","434.707516535031"
"Trinidad and Tobago","TTO","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","414.213954639183"
"Tunisia","TUN","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","366.818"
"Tunisia","TUN","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","363.999628408535"
"Tunisia","TUN","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","370.0814344612"
"Tunisia","TUN","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","361.0555"
"Tunisia","TUN","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","372.672552034704"
"Tunisia","TUN","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","347.603830618383"
"Tunisia","TUN","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","386.4034"
"Tunisia","TUN","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","384.615157906957"
"Tunisia","TUN","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","388.473980027075"
"Turkey","TUR","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","420.454"
"Turkey","TUR","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","417.527011144285"
"Turkey","TUR","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","423.37769307719"
"Turkey","TUR","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","428.3351"
"Turkey","TUR","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","442.246080560628"
"Turkey","TUR","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","414.439583503249"
"Turkey","TUR","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","425.4895"
"Turkey","TUR","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","428.654773670857"
"Turkey","TUR","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","422.327767020889"
"Uganda","UGA","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Uganda","UGA","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Uganda","UGA","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Uganda","UGA","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Uganda","UGA","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Uganda","UGA","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Uganda","UGA","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Uganda","UGA","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Uganda","UGA","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Ukraine","UKR","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"United Arab Emirates","ARE","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","427.4827"
"United Arab Emirates","ARE","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","430.702032682431"
"United Arab Emirates","ARE","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","424.173382856058"
"United Arab Emirates","ARE","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","433.5423"
"United Arab Emirates","ARE","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","458.287028520134"
"United Arab Emirates","ARE","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","408.105324556759"
"United Arab Emirates","ARE","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","436.7311"
"United Arab Emirates","ARE","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","449.33855778045"
"United Arab Emirates","ARE","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","423.771046052474"
"United Kingdom","GBR","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","492.4785"
"United Kingdom","GBR","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","486.574589726446"
"United Kingdom","GBR","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","498.200533314383"
"United Kingdom","GBR","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","497.9719"
"United Kingdom","GBR","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","509.09039183937"
"United Kingdom","GBR","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","487.19610772612"
"United Kingdom","GBR","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","509.2215"
"United Kingdom","GBR","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","508.840926270908"
"United Kingdom","GBR","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","509.59035376805"
"United States","USA","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","469.6285"
"United States","USA","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","465.368528751623"
"United States","USA","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","473.885733595673"
"United States","USA","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","496.9351"
"United States","USA","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","506.975196611877"
"United States","USA","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","486.90141162662"
"United States","USA","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","496.2424"
"United States","USA","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","492.865072383569"
"United States","USA","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","499.617638667116"
"Uruguay","URY","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","417.9919"
"Uruguay","URY","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","411.50235791659"
"Uruguay","URY","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","425.137936626561"
"Uruguay","URY","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","436.5721"
"Uruguay","URY","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","447.719604067348"
"Uruguay","URY","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","424.296889214077"
"Uruguay","URY","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","435.363"
"Uruguay","URY","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","431.307662704891"
"Uruguay","URY","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","439.828512435105"
"Venezuela, RB","VEN","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Venezuela, RB","VEN","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Venezuela, RB","VEN","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Venezuela, RB","VEN","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Venezuela, RB","VEN","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Venezuela, RB","VEN","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Venezuela, RB","VEN","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Venezuela, RB","VEN","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Venezuela, RB","VEN","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Vietnam","VNM","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","494.5183"
"Vietnam","VNM","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","496.005946782243"
